Date,DIS.US
1990-05-23,8.1187
1990-05-24,8.1364
1990-05-25,8.0395
1990-05-29,8.1803
1990-05-30,8.5941
1990-05-31,8.8148
1990-06-01,8.7789
1990-06-04,8.7613
1990-06-05,8.973
1990-06-06,8.8942
1990-06-07,8.7613
1990-06-08,8.4358
1990-06-11,8.6559
1990-06-12,8.8848
1990-06-13,8.8673
1990-06-14,8.8148
1990-06-15,9.0079
1990-06-18,8.6912
1990-06-19,8.8578
1990-06-20,8.8148
1990-06-21,8.99
1990-06-22,8.735
1990-06-25,8.6294
1990-06-26,8.5238
1990-06-27,8.6822
1990-06-28,8.8405
1990-06-29,8.7613
1990-07-02,8.8056
1990-07-03,8.9289
1990-07-05,8.8499
1990-07-06,8.9552
1990-07-09,9.1223
1990-07-10,8.9815
1990-07-11,9.2027
1990-07-12,9.2027
1990-07-13,9.1939
1990-07-16,9.044
1990-07-17,8.9815
1990-07-18,8.8942
1990-07-19,8.8942
1990-07-20,8.7963
1990-07-23,8.4884
1990-07-24,8.2772
1990-07-25,8.1364
1990-07-26,8.2772
1990-07-27,7.9339
1990-07-30,8.066
1990-07-31,8.0482
1990-08-01,7.9601
1990-08-02,7.6434
1990-08-03,7.4936
1990-08-06,7.0092
1990-08-07,7.0709
1990-08-08,7.3878
1990-08-09,7.5112
1990-08-10,7.3085
1990-08-13,7.4582
1990-08-14,7.3614
1990-08-15,7.4319
1990-08-16,7.1677
1990-08-17,7.0183
1990-08-20,6.9828
1990-08-21,6.8508
1990-08-22,6.71
1990-08-23,6.5074
1990-08-24,6.7012
1990-08-27,7.0533
1990-08-28,7.0709
1990-08-29,7.106
1990-08-30,7.0004
1990-08-31,7.0092
1990-09-04,6.9653
1990-09-05,7.0092
1990-09-06,6.9123
1990-09-07,6.974
1990-09-10,6.8243
1990-09-11,6.8155
1990-09-12,6.7803
1990-09-13,6.5865
1990-09-14,6.472
1990-09-17,6.4809
1990-09-18,6.4371
1990-09-19,6.1816
1990-09-20,6.0846
1990-09-21,6.1288
1990-09-24,6.0582
1990-09-25,6.164
1990-09-26,6.1903
1990-09-27,6.1111
1990-09-28,6.1991
1990-10-01,6.5865
1990-10-02,6.5339
1990-10-03,6.4371
1990-10-04,6.4105
1990-10-05,6.4105
1990-10-08,6.4545
1990-10-09,6.2607
1990-10-10,6.2607
1990-10-11,6.2078
1990-10-12,6.1816
1990-10-15,6.1375
1990-10-16,6.0318
1990-10-17,5.9878
1990-10-18,6.3048
1990-10-19,6.4015
1990-10-22,6.5688
1990-10-23,6.6131
1990-10-24,6.5601
1990-10-25,6.5514
1990-10-26,6.3752
1990-10-29,6.2255
1990-10-30,6.2607
1990-10-31,6.2343
1990-11-01,6.3048
1990-11-02,6.5162
1990-11-05,6.5425
1990-11-06,6.3314
1990-11-07,6.2343
1990-11-08,6.2434
1990-11-09,6.3314
1990-11-12,6.4455
1990-11-13,6.4984
1990-11-14,6.4984
1990-11-15,6.4634
1990-11-16,6.5162
1990-11-19,6.7979
1990-11-20,6.7012
1990-11-21,6.5339
1990-11-23,6.5601
1990-11-26,6.7012
1990-11-27,6.7979
1990-11-28,6.6747
1990-11-29,6.6306
1990-11-30,6.8243
1990-12-03,6.9299
1990-12-04,7.0092
1990-12-05,7.2645
1990-12-06,7.2293
1990-12-07,7.1503
1990-12-10,7.0709
1990-12-11,6.9212
1990-12-12,7.0884
1990-12-13,7.1854
1990-12-14,7.0621
1990-12-17,6.9653
1990-12-18,7.0884
1990-12-19,6.9036
1990-12-20,6.8772
1990-12-21,6.9212
1990-12-24,6.8859
1990-12-26,6.9564
1990-12-27,6.9476
1990-12-28,7.0004
1990-12-31,6.9564
1991-01-02,6.9212
1991-01-03,6.8859
1991-01-04,6.8596
1991-01-07,6.6747
1991-01-08,6.525
1991-01-09,6.472
1991-01-10,6.5601
1991-01-11,6.5425
1991-01-14,6.5074
1991-01-15,6.4545
1991-01-16,6.5953
1991-01-17,6.9828
1991-01-18,7.0796
1991-01-21,7.0004
1991-01-22,6.8331
1991-01-23,6.939
1991-01-24,6.8331
1991-01-25,6.9828
1991-01-28,7.0092
1991-01-29,7.0533
1991-01-30,7.4232
1991-01-31,7.4319
1991-02-01,7.6166
1991-02-04,7.9865
1991-02-05,8.1978
1991-02-06,8.1364
1991-02-07,8.0395
1991-02-08,7.9339
1991-02-11,8.1012
1991-02-12,8.2155
1991-02-13,8.3477
1991-02-14,8.1012
1991-02-15,8.0923
1991-02-19,8.145
1991-02-20,8.0482
1991-02-21,8.154
1991-02-22,8.3387
1991-02-25,8.4801
1991-02-26,8.3302
1991-02-27,8.5151
1991-02-28,8.4707
1991-03-01,8.5061
1991-03-04,8.3739
1991-03-05,8.5767
1991-03-06,8.6912
1991-03-07,8.7176
1991-03-08,8.744
1991-03-11,8.647
1991-03-12,8.4974
1991-03-13,8.5855
1991-03-14,8.4974
1991-03-15,8.4622
1991-03-18,8.4622
1991-03-19,8.3123
1991-03-20,8.3654
1991-03-21,8.1099
1991-03-22,8.1715
1991-03-25,7.9249
1991-03-26,8.1803
1991-03-27,8.1803
1991-03-28,8.1715
1991-04-01,8.0571
1991-04-02,8.242
1991-04-03,8.2508
1991-04-04,8.2862
1991-04-05,8.2069
1991-04-08,8.1628
1991-04-09,8.0571
1991-04-10,7.9692
1991-04-11,7.9074
1991-04-12,7.9426
1991-04-15,7.9955
1991-04-16,8.2947
1991-04-17,8.3213
1991-04-18,8.2333
1991-04-19,8.0571
1991-04-22,8.0395
1991-04-23,8.1803
1991-04-24,8.1099
1991-04-25,7.9162
1991-04-26,7.9074
1991-04-29,7.8986
1991-04-30,7.9162
1991-05-01,8.0835
1991-05-02,8.1012
1991-05-03,8.2947
1991-05-06,8.4004
1991-05-07,8.242
1991-05-08,8.2333
1991-05-09,8.4707
1991-05-10,8.3123
1991-05-13,8.3477
1991-05-14,8.2772
1991-05-15,8.1364
1991-05-16,8.2333
1991-05-17,8.242
1991-05-20,8.2947
1991-05-21,8.2947
1991-05-22,8.2684
1991-05-23,8.2862
1991-05-24,8.2947
1991-05-28,8.3123
1991-05-29,8.1628
1991-05-30,8.0216
1991-05-31,7.9692
1991-06-03,8.1099
1991-06-04,8.0747
1991-06-05,8.0923
1991-06-06,7.9074
1991-06-07,7.9516
1991-06-10,8.013
1991-06-11,8.0042
1991-06-12,7.9601
1991-06-13,7.9601
1991-06-14,8.013
1991-06-17,7.9601
1991-06-18,7.9249
1991-06-19,7.8017
1991-06-20,7.7842
1991-06-21,7.7842
1991-06-24,7.7135
1991-06-25,7.7578
1991-06-26,7.6871
1991-06-27,7.6079
1991-06-28,7.6607
1991-07-01,7.8194
1991-07-02,8.1715
1991-07-03,8.1364
1991-07-05,8.145
1991-07-08,8.2155
1991-07-09,8.2333
1991-07-10,8.2508
1991-07-11,8.3477
1991-07-12,8.4184
1991-07-15,8.4093
1991-07-16,8.3564
1991-07-17,8.2684
1991-07-18,8.3831
1991-07-19,8.3831
1991-07-22,8.4004
1991-07-23,8.3564
1991-07-24,8.2155
1991-07-25,8.1099
1991-07-26,8.0747
1991-07-29,8.0923
1991-07-30,8.2508
1991-07-31,8.3123
1991-08-01,8.3387
1991-08-02,8.3123
1991-08-05,8.242
1991-08-06,8.3387
1991-08-07,8.2333
1991-08-08,8.2508
1991-08-09,8.2333
1991-08-12,8.2947
1991-08-13,8.3213
1991-08-14,8.4184
1991-08-15,8.242
1991-08-16,8.0482
1991-08-19,7.8105
1991-08-20,7.7664
1991-08-21,8.0571
1991-08-22,8.0042
1991-08-23,8.1099
1991-08-26,8.1894
1991-08-27,8.145
1991-08-28,8.1978
1991-08-29,8.145
1991-08-30,8.1715
1991-09-03,8.0395
1991-09-04,7.9162
1991-09-05,7.9426
1991-09-06,7.9249
1991-09-09,7.9516
1991-09-10,7.837
1991-09-11,7.7842
1991-09-12,7.7755
1991-09-13,7.7313
1991-09-16,7.8194
1991-09-17,7.8458
1991-09-18,7.74
1991-09-19,7.6343
1991-09-20,7.6256
1991-09-23,7.7313
1991-09-24,7.8635
1991-09-25,7.8105
1991-09-26,7.8722
1991-09-27,7.8458
1991-09-30,7.8458
1991-10-01,7.74
1991-10-02,7.7489
1991-10-03,7.74
1991-10-04,7.7842
1991-10-07,7.7664
1991-10-08,7.837
1991-10-09,7.7489
1991-10-10,7.837
1991-10-11,7.9426
1991-10-14,7.9601
1991-10-15,7.9249
1991-10-16,8.1012
1991-10-17,8.0482
1991-10-18,8.2155
1991-10-21,8.154
1991-10-22,8.2244
1991-10-23,8.2684
1991-10-24,8.1715
1991-10-25,8.1099
1991-10-28,8.1803
1991-10-29,8.3213
1991-10-30,8.2597
1991-10-31,8.1894
1991-11-01,8.2947
1991-11-04,8.1628
1991-11-05,7.8458
1991-11-06,7.793
1991-11-07,7.8986
1991-11-08,7.9162
1991-11-11,7.8986
1991-11-12,7.7842
1991-11-13,7.6079
1991-11-14,7.7135
1991-11-15,7.5112
1991-11-18,7.5112
1991-11-19,7.3526
1991-11-20,7.4056
1991-11-21,7.3703
1991-11-22,7.2999
1991-11-25,7.2821
1991-11-26,7.2381
1991-11-27,7.2204
1991-11-29,7.2204
1991-12-02,7.3878
1991-12-03,7.3792
1991-12-04,7.3351
1991-12-05,7.2912
1991-12-06,7.2734
1991-12-09,7.2472
1991-12-10,7.212
1991-12-11,7.1942
1991-12-12,7.3351
1991-12-13,7.4673
1991-12-16,7.5199
1991-12-17,7.4497
1991-12-18,7.5464
1991-12-19,7.4848
1991-12-20,7.3085
1991-12-23,7.564
1991-12-24,7.6607
1991-12-26,7.6166
1991-12-27,7.8105
1991-12-30,7.9162
1991-12-31,7.8898
1992-01-02,7.9865
1992-01-03,8.2069
1992-01-06,8.2772
1992-01-07,8.2862
1992-01-08,8.4622
1992-01-09,8.8405
1992-01-10,8.8056
1992-01-13,8.7532
1992-01-14,9.0259
1992-01-15,9.2027
1992-01-16,9.105
1992-01-17,9.1395
1992-01-20,9.0791
1992-01-21,8.9113
1992-01-22,9.0963
1992-01-23,9.0175
1992-01-24,9.1939
1992-01-27,9.1482
1992-01-28,9.773
1992-01-29,9.581
1992-01-30,9.581
1992-01-31,9.4228
1992-02-03,9.659
1992-02-04,9.783
1992-02-05,9.827
1992-02-06,9.705
1992-02-07,9.641
1992-02-10,9.924
1992-02-11,10.038
1992-02-12,9.968
1992-02-13,9.773
1992-02-14,9.872
1992-02-18,10.118
1992-02-19,10.057
1992-02-20,10.479
1992-02-21,10.557
1992-02-24,10.656
1992-02-25,10.575
1992-02-26,10.751
1992-02-27,10.647
1992-02-28,10.62
1992-03-02,10.665
1992-03-03,10.69
1992-03-04,10.716
1992-03-05,10.725
1992-03-06,10.716
1992-03-09,10.469
1992-03-10,10.469
1992-03-11,10.258
1992-03-12,10.171
1992-03-13,10.284
1992-03-16,10.356
1992-03-17,10.407
1992-03-18,10.451
1992-03-19,10.46
1992-03-20,10.347
1992-03-23,10.347
1992-03-24,10.215
1992-03-25,10.32
1992-03-26,10.215
1992-03-27,10.206
1992-03-30,10.399
1992-03-31,10.469
1992-04-01,10.647
1992-04-02,10.805
1992-04-03,10.936
1992-04-06,10.99
1992-04-07,10.671
1992-04-08,10.347
1992-04-09,10.46
1992-04-10,10.557
1992-04-13,10.531
1992-04-14,10.338
1992-04-15,10.375
1992-04-16,10.507
1992-04-20,10.451
1992-04-21,10.479
1992-04-22,10.601
1992-04-23,10.549
1992-04-24,10.46
1992-04-27,10.32
1992-04-28,10.181
1992-04-29,10.266
1992-04-30,10.074
1992-05-01,10.091
1992-05-04,10.224
1992-05-05,10.241
1992-05-06,10.39
1992-05-07,10.375
1992-05-08,10.39
1992-05-11,10.375
1992-05-12,10.258
1992-05-13,10.507
1992-05-14,10.399
1992-05-15,10.567
1992-05-18,10.955
1992-05-19,11.306
1992-05-20,10.892
1992-05-21,10.647
1992-05-22,10.469
1992-05-26,10.338
1992-05-27,10.338
1992-05-28,10.575
1992-05-29,10.507
1992-06-01,10.68
1992-06-02,10.788
1992-06-03,10.821
1992-06-04,10.303
1992-06-05,10.091
1992-06-08,10.266
1992-06-09,10.126
1992-06-10,9.996
1992-06-11,10.161
1992-06-12,10.126
1992-06-15,10.197
1992-06-16,10.091
1992-06-17,9.996
1992-06-18,9.958
1992-06-19,10.091
1992-06-22,10.02
1992-06-23,9.713
1992-06-24,9.677
1992-06-25,9.958
1992-06-26,9.818
1992-06-29,9.888
1992-06-30,9.996
1992-07-01,10.161
1992-07-02,9.996
1992-07-06,9.696
1992-07-07,9.59
1992-07-08,9.554
1992-07-09,9.4852
1992-07-10,9.554
1992-07-13,9.4484
1992-07-14,9.933
1992-07-15,10.143
1992-07-16,10.074
1992-07-17,9.933
1992-07-20,9.897
1992-07-21,9.968
1992-07-22,9.897
1992-07-23,9.836
1992-07-24,9.864
1992-07-27,9.897
1992-07-28,9.836
1992-07-29,10.003
1992-07-30,10.074
1992-07-31,9.968
1992-08-03,9.968
1992-08-04,9.836
1992-08-05,9.764
1992-08-06,9.764
1992-08-07,9.897
1992-08-10,9.836
1992-08-11,9.897
1992-08-12,9.968
1992-08-13,10.074
1992-08-14,10.038
1992-08-17,10.038
1992-08-18,9.933
1992-08-19,9.554
1992-08-20,9.518
1992-08-21,9.3444
1992-08-24,9.105
1992-08-25,9.105
1992-08-26,9.3778
1992-08-27,9.518
1992-08-28,9.696
1992-08-31,9.554
1992-09-01,9.554
1992-09-02,9.624
1992-09-03,9.732
1992-09-04,9.624
1992-09-08,9.624
1992-09-09,9.764
1992-09-10,10.181
1992-09-11,10.284
1992-09-14,10.143
1992-09-15,10.074
1992-09-16,10.181
1992-09-17,10.181
1992-09-18,10.181
1992-09-21,10.25
1992-09-22,10.181
1992-09-23,10.143
1992-09-24,10.038
1992-09-25,10.074
1992-09-28,10.108
1992-09-29,10.108
1992-09-30,10.038
1992-10-01,9.836
1992-10-02,9.659
1992-10-05,9.668
1992-10-06,9.572
1992-10-07,9.5
1992-10-08,9.74
1992-10-09,9.5
1992-10-12,9.809
1992-10-13,10.02
1992-10-14,9.846
1992-10-15,9.878
1992-10-16,9.986
1992-10-19,10.057
1992-10-20,9.986
1992-10-21,10.057
1992-10-22,10.197
1992-10-23,10.68
1992-10-26,10.814
1992-10-27,11.025
1992-10-28,11.165
1992-10-29,10.99
1992-10-30,10.919
1992-11-02,11.096
1992-11-03,10.99
1992-11-04,11.096
1992-11-05,11.096
1992-11-06,11.13
1992-11-09,11.332
1992-11-10,11.579
1992-11-11,11.545
1992-11-12,11.403
1992-11-13,11.306
1992-11-16,11.165
1992-11-17,11.306
1992-11-18,11.165
1992-11-19,11.332
1992-11-20,11.509
1992-11-23,11.368
1992-11-24,11.579
1992-11-25,11.368
1992-11-27,11.403
1992-11-30,11.702
1992-12-01,11.2
1992-12-02,11.2
1992-12-03,11.13
1992-12-04,11.306
1992-12-07,11.403
1992-12-08,11.475
1992-12-09,11.332
1992-12-10,11.237
1992-12-11,11.096
1992-12-14,11.237
1992-12-15,11.2
1992-12-16,11.165
1992-12-17,11.438
1992-12-18,11.72
1992-12-21,11.72
1992-12-22,11.756
1992-12-23,11.72
1992-12-24,11.922
1992-12-28,12.275
1992-12-29,12.241
1992-12-30,12.063
1992-12-31,11.922
1993-01-04,11.861
1993-01-05,11.94
1993-01-06,12.223
1993-01-07,11.976
1993-01-08,11.976
1993-01-11,11.798
1993-01-12,11.766
1993-01-13,12.01
1993-01-14,12.356
1993-01-15,12.46
1993-01-18,12.389
1993-01-19,12.319
1993-01-20,12.356
1993-01-21,12.495
1993-01-22,12.282
1993-01-25,12.045
1993-01-26,12.811
1993-01-27,12.635
1993-01-28,12.775
1993-01-29,12.67
1993-02-01,12.67
1993-02-02,12.943
1993-02-03,13.228
1993-02-04,13.19
1993-02-05,13.156
1993-02-08,13.156
1993-02-09,12.874
1993-02-10,12.98
1993-02-11,13.05
1993-02-12,13.05
1993-02-16,12.46
1993-02-17,12.495
1993-02-18,12.602
1993-02-19,12.495
1993-02-22,12.67
1993-02-23,12.01
1993-02-24,12.356
1993-02-25,12.46
1993-02-26,12.319
1993-03-01,12.15
1993-03-02,12.258
1993-03-03,12.389
1993-03-04,12.46
1993-03-05,12.635
1993-03-08,12.708
1993-03-09,12.635
1993-03-10,12.495
1993-03-11,12.46
1993-03-12,12.46
1993-03-15,12.566
1993-03-16,12.566
1993-03-17,12.389
1993-03-18,12.566
1993-03-19,12.425
1993-03-22,12.319
1993-03-23,12.223
1993-03-24,12.117
1993-03-25,12.186
1993-03-26,12.258
1993-03-29,12.117
1993-03-30,12.258
1993-03-31,12.356
1993-04-01,12.356
1993-04-02,12.186
1993-04-05,11.781
1993-04-06,11.817
1993-04-07,11.545
1993-04-08,11.332
1993-04-12,11.641
1993-04-13,11.781
1993-04-14,11.545
1993-04-15,11.579
1993-04-16,11.509
1993-04-19,11.641
1993-04-20,11.545
1993-04-21,11.298
1993-04-22,11.191
1993-04-23,11.263
1993-04-26,11.403
1993-04-27,11.368
1993-04-28,11.438
1993-04-29,11.509
1993-04-30,11.332
1993-05-03,11.191
1993-05-04,11.191
1993-05-05,10.955
1993-05-06,10.707
1993-05-07,10.778
1993-05-10,10.98
1993-05-11,11.121
1993-05-12,11.017
1993-05-13,10.778
1993-05-14,10.955
1993-05-17,11.017
1993-05-18,11.121
1993-05-19,11.545
1993-05-20,12.241
1993-05-21,11.958
1993-05-24,12.299
1993-05-25,12.205
1993-05-26,12.337
1993-05-27,12.337
1993-05-28,12.241
1993-06-01,12.241
1993-06-02,12.134
1993-06-03,12.241
1993-06-04,12.299
1993-06-07,12.275
1993-06-08,12.167
1993-06-09,12.028
1993-06-10,11.994
1993-06-11,12.134
1993-06-14,12.063
1993-06-15,12.167
1993-06-16,12.028
1993-06-17,12.028
1993-06-18,11.852
1993-06-21,11.852
1993-06-22,11.852
1993-06-23,11.263
1993-06-24,11.641
1993-06-25,11.579
1993-06-28,11.676
1993-06-29,11.438
1993-06-30,11.332
1993-07-01,11.332
1993-07-02,11.35
1993-07-06,11.139
1993-07-07,10.795
1993-07-08,10.795
1993-07-09,10.928
1993-07-12,10.479
1993-07-13,10.407
1993-07-14,10.584
1993-07-15,10.549
1993-07-16,10.514
1993-07-19,10.197
1993-07-20,10.197
1993-07-21,10.135
1993-07-22,10.338
1993-07-23,10.928
1993-07-26,11.068
1993-07-27,11.139
1993-07-28,11.068
1993-07-29,10.761
1993-07-30,10.443
1993-08-02,10.407
1993-08-03,10.407
1993-08-04,10.161
1993-08-05,10.161
1993-08-06,10.232
1993-08-09,10.407
1993-08-10,10.338
1993-08-11,10.266
1993-08-12,10.479
1993-08-13,10.479
1993-08-16,10.892
1993-08-17,10.867
1993-08-18,10.83
1993-08-19,10.761
1993-08-20,11.035
1993-08-23,10.795
1993-08-24,10.83
1993-08-25,10.892
1993-08-26,10.962
1993-08-27,11.209
1993-08-30,11.068
1993-08-31,10.928
1993-09-01,10.867
1993-09-02,10.83
1993-09-03,10.928
1993-09-07,10.83
1993-09-08,10.867
1993-09-09,10.69
1993-09-10,11.139
1993-09-13,11.35
1993-09-14,11.316
1993-09-15,10.892
1993-09-16,10.928
1993-09-17,10.962
1993-09-20,10.761
1993-09-21,10.69
1993-09-22,10.69
1993-09-23,10.725
1993-09-24,10.69
1993-09-27,10.761
1993-09-28,10.656
1993-09-29,10.584
1993-09-30,10.514
1993-10-01,10.549
1993-10-04,10.584
1993-10-05,10.514
1993-10-06,10.778
1993-10-07,10.945
1993-10-08,11.017
1993-10-11,11.051
1993-10-12,11.087
1993-10-13,12.346
1993-10-14,12.241
1993-10-15,12.205
1993-10-18,12.101
1993-10-19,11.817
1993-10-20,11.72
1993-10-21,11.615
1993-10-22,11.579
1993-10-25,11.686
1993-10-26,11.72
1993-10-27,11.686
1993-10-28,11.79
1993-10-29,11.994
1993-11-01,12.167
1993-11-02,11.994
1993-11-03,11.817
1993-11-04,11.852
1993-11-05,11.615
1993-11-08,11.545
1993-11-09,11.509
1993-11-10,11.475
1993-11-11,11.263
1993-11-12,11.191
1993-11-15,11.157
1993-11-16,11.157
1993-11-17,10.945
1993-11-18,10.98
1993-11-19,10.884
1993-11-22,10.637
1993-11-23,10.848
1993-11-24,10.884
1993-11-26,10.848
1993-11-29,10.98
1993-11-30,11.121
1993-12-01,11.368
1993-12-02,11.545
1993-12-03,11.509
1993-12-06,11.438
1993-12-07,11.579
1993-12-08,11.615
1993-12-09,11.79
1993-12-10,11.72
1993-12-13,11.852
1993-12-14,11.72
1993-12-15,11.756
1993-12-16,11.852
1993-12-17,12.101
1993-12-20,11.994
1993-12-21,12.063
1993-12-22,12.417
1993-12-23,12.488
1993-12-27,12.381
1993-12-28,12.275
1993-12-29,12.241
1993-12-30,12.205
1993-12-31,11.888
1994-01-03,12.028
1994-01-04,12.469
1994-01-05,12.539
1994-01-06,12.679
1994-01-07,12.988
1994-01-10,13.341
1994-01-11,13.163
1994-01-12,13.023
1994-01-13,12.849
1994-01-14,13.305
1994-01-17,13.023
1994-01-18,13.095
1994-01-19,13.163
1994-01-20,13.236
1994-01-21,13.27
1994-01-24,13.095
1994-01-25,13.129
1994-01-26,13.163
1994-01-27,13.023
1994-01-28,13.163
1994-01-31,13.199
1994-02-01,13.163
1994-02-02,13.129
1994-02-03,13.095
1994-02-04,12.576
1994-02-07,13.023
1994-02-08,12.751
1994-02-09,12.644
1994-02-10,12.751
1994-02-11,12.811
1994-02-14,12.953
1994-02-15,13.058
1994-02-16,13.095
1994-02-17,13.058
1994-02-18,12.679
1994-02-22,12.811
1994-02-23,13.023
1994-02-24,13.236
1994-02-25,13.376
1994-02-28,13.411
1994-03-01,13.305
1994-03-02,13.058
1994-03-03,12.785
1994-03-04,12.882
1994-03-07,12.953
1994-03-08,12.953
1994-03-09,13.341
1994-03-10,13.095
1994-03-11,13.129
1994-03-14,12.811
1994-03-15,12.849
1994-03-16,12.785
1994-03-17,12.785
1994-03-18,13.129
1994-03-21,12.882
1994-03-22,13.058
1994-03-23,12.918
1994-03-24,12.644
1994-03-25,12.576
1994-03-28,12.29
1994-03-29,12.045
1994-03-30,11.798
1994-03-31,11.738
1994-04-04,11.632
1994-04-05,11.976
1994-04-06,11.836
1994-04-07,11.836
1994-04-08,11.667
1994-04-11,11.827
1994-04-12,11.827
1994-04-13,11.686
1994-04-14,11.579
1994-04-15,11.438
1994-04-18,11.191
1994-04-19,11.649
1994-04-20,11.438
1994-04-21,11.79
1994-04-22,11.932
1994-04-25,11.861
1994-04-26,12.177
1994-04-28,11.861
1994-04-29,11.896
1994-05-02,11.827
1994-05-03,12.001
1994-05-04,11.861
1994-05-05,11.861
1994-05-06,11.649
1994-05-09,11.403
1994-05-10,11.545
1994-05-11,11.72
1994-05-12,11.649
1994-05-13,11.649
1994-05-16,11.686
1994-05-17,11.896
1994-05-18,12.073
1994-05-19,12.381
1994-05-20,12.073
1994-05-23,12.001
1994-05-24,12.001
1994-05-25,12.346
1994-05-26,12.177
1994-05-27,12.381
1994-05-31,12.141
1994-06-01,12.214
1994-06-02,12.282
1994-06-03,12.488
1994-06-06,12.309
1994-06-07,12.381
1994-06-08,12.214
1994-06-09,12.309
1994-06-10,12.309
1994-06-13,12.346
1994-06-14,12.488
1994-06-15,12.488
1994-06-16,12.627
1994-06-17,12.488
1994-06-20,12.488
1994-06-21,12.036
1994-06-22,11.896
1994-06-23,11.932
1994-06-24,11.756
1994-06-27,12.073
1994-06-28,12.073
1994-06-29,11.932
1994-06-30,11.649
1994-07-01,11.896
1994-07-05,12.018
1994-07-06,11.844
1994-07-07,11.878
1994-07-08,11.878
1994-07-11,11.808
1994-07-12,11.772
1994-07-13,11.702
1994-07-14,11.702
1994-07-15,11.702
1994-07-18,11.772
1994-07-19,11.667
1994-07-20,11.456
1994-07-21,11.598
1994-07-22,11.702
1994-07-25,11.561
1994-07-26,11.667
1994-07-27,11.808
1994-07-28,11.808
1994-07-29,11.878
1994-08-01,11.95
1994-08-02,11.986
1994-08-03,11.913
1994-08-04,11.844
1994-08-05,11.878
1994-08-08,11.95
1994-08-09,12.018
1994-08-10,12.196
1994-08-11,12.267
1994-08-12,12.233
1994-08-15,12.159
1994-08-16,11.986
1994-08-17,12.159
1994-08-18,11.913
1994-08-19,11.844
1994-08-22,11.772
1994-08-23,11.913
1994-08-24,12.126
1994-08-25,11.986
1994-08-26,11.95
1994-08-29,11.878
1994-08-30,11.702
1994-08-31,11.561
1994-09-01,11.526
1994-09-02,11.526
1994-09-06,11.632
1994-09-07,11.844
1994-09-08,11.986
1994-09-09,11.844
1994-09-12,11.738
1994-09-13,11.878
1994-09-14,11.598
1994-09-15,11.526
1994-09-16,11.632
1994-09-19,11.667
1994-09-20,11.396
1994-09-21,11.421
1994-09-22,11.288
1994-09-23,11.078
1994-09-26,11.288
1994-09-27,11.112
1994-09-28,11.182
1994-09-29,11.182
1994-09-30,10.867
1994-10-03,11.182
1994-10-04,10.936
1994-10-05,10.795
1994-10-06,10.795
1994-10-07,10.637
1994-10-10,10.955
1994-10-11,11.13
1994-10-12,10.919
1994-10-13,10.848
1994-10-14,10.884
1994-10-17,10.919
1994-10-18,10.778
1994-10-19,10.884
1994-10-20,10.778
1994-10-21,10.848
1994-10-24,10.884
1994-10-25,10.884
1994-10-26,11.2
1994-10-27,10.99
1994-10-28,11.237
1994-10-31,11.096
1994-11-01,10.955
1994-11-02,10.919
1994-11-03,11.237
1994-11-04,11.059
1994-11-07,11.165
1994-11-08,11.519
1994-11-09,11.869
1994-11-10,12.045
1994-11-11,11.798
1994-11-14,12.082
1994-11-15,12.15
1994-11-16,12.328
1994-11-17,12.01
1994-11-18,11.906
1994-11-21,11.906
1994-11-22,12.082
1994-11-23,12.082
1994-11-25,12.082
1994-11-28,12.503
1994-11-29,12.398
1994-11-30,12.223
1994-12-01,12.117
1994-12-02,12.223
1994-12-05,12.223
1994-12-06,12.186
1994-12-07,12.258
1994-12-08,12.117
1994-12-09,11.976
1994-12-12,11.94
1994-12-13,12.29
1994-12-14,12.328
1994-12-15,12.328
1994-12-16,12.469
1994-12-19,12.576
1994-12-20,12.539
1994-12-21,12.61
1994-12-22,12.927
1994-12-23,13.023
1994-12-27,13.023
1994-12-28,13.095
1994-12-29,12.82
1994-12-30,12.927
1995-01-03,13.119
1995-01-04,13.016
1995-01-05,12.98
1995-01-06,12.943
1995-01-09,12.909
1995-01-10,12.802
1995-01-11,12.943
1995-01-12,13.05
1995-01-13,13.119
1995-01-16,13.403
1995-01-17,13.403
1995-01-18,13.297
1995-01-19,13.119
1995-01-20,13.297
1995-01-23,13.19
1995-01-24,13.437
1995-01-25,13.156
1995-01-26,13.297
1995-01-27,14.141
1995-01-30,14.388
1995-01-31,14.321
1995-02-01,14.351
1995-02-02,14.321
1995-02-03,14.634
1995-02-06,14.776
1995-02-07,14.671
1995-02-08,14.986
1995-02-09,14.776
1995-02-10,14.848
1995-02-13,14.811
1995-02-14,14.74
1995-02-15,15.093
1995-02-16,15.022
1995-02-17,14.969
1995-02-21,14.74
1995-02-22,14.918
1995-02-23,15.022
1995-02-24,15.093
1995-02-27,14.986
1995-02-28,15.022
1995-03-01,15.199
1995-03-02,15.199
1995-03-03,15.127
1995-03-06,15.754
1995-03-07,15.41
1995-03-08,15.41
1995-03-09,15.374
1995-03-10,15.788
1995-03-13,15.34
1995-03-14,15.444
1995-03-15,15.269
1995-03-16,15.41
1995-03-17,15.578
1995-03-20,15.472
1995-03-21,15.578
1995-03-22,15.612
1995-03-23,15.472
1995-03-24,15.612
1995-03-27,15.612
1995-03-28,15.542
1995-03-29,15.444
1995-03-30,15.41
1995-03-31,15.059
1995-04-03,15.374
1995-04-04,15.506
1995-04-05,15.374
1995-04-06,15.304
1995-04-07,15.463
1995-04-10,15.392
1995-04-11,15.498
